"TOA5","CR1000_Eno","CR1000","59108","CR1000.Std.26","CPU:StreamPULSE_Eno-8.31.2016.cr1","33783","SP_Lab1"
"TIMESTAMP","RECORD","BattV_Min","pH","Cond","Ct","Temp_C","SEVolt","CO2ppm","fDOM","Turb","Gain","Nitrate_uM","Nitrate_mG","Spec_Avg","Dark_Avg"
"TS","RN","Volts","","mS/cm","mS/cm","Deg C","mV","ppm","V","V","","uM","mg/L","nm","nm"
"","","Min","Smp","Smp","Smp","Smp","Smp","Smp","Smp","Smp","Smp","Smp","Smp","Smp","Smp"
"2016-11-16 10:15:00",1914,12.15,7.037,0.082,0.06866702,9.22,2960.437,17877.66,42.74028,43.89176,10,"NAN","NAN","NAN","NAN"
"2016-11-16 10:30:00",1915,12.12,6.926,0.086,0.07275613,9.6,2941.337,17762.28,83.88596,32.27425,10,"NAN","NAN","NAN","NAN"
"2016-11-16 10:45:00",1916,12.12,6.945,0.084,0.0705335,9.19,2938.609,17745.79,84.24059,20.46721,10,"NAN","NAN","NAN","NAN"
"2016-11-16 11:00:00",1917,12.12,6.945,0.083,0.0700193,9.19,2935.276,17725.66,84.84386,18.71212,10,"NAN","NAN","NAN","NAN"
"2016-11-16 11:15:00",1918,12.11,6.945,0.083,0.0701756,9.21,2931.445,17702.52,84.53787,18.61407,10,"NAN","NAN","NAN","NAN"
"2016-11-16 11:30:00",1919,12.13,6.945,0.083,0.07029197,9.33,2928.486,17684.64,84.4896,18.525,10,"NAN","NAN","NAN","NAN"
"2016-11-16 11:45:00",1920,12.12,6.982,0.083,0.07034864,9.42,2922.982,17651.39,84.17291,18.63585,10,"NAN","NAN","NAN","NAN"
"2016-11-16 12:00:00",1921,12.11,6.982,0.083,0.07045434,9.49,2922.974,17651.34,84.37406,18.34998,10,"NAN","NAN","NAN","NAN"
"2016-11-16 12:15:00",1922,12.11,7,0.083,0.07054436,9.55,2920.927,17638.98,84.2287,18.27486,10,"NAN","NAN","NAN","NAN"
"2016-11-16 12:30:00",1923,12.11,7,0.083,0.07059805,9.65,2918.461,17624.08,84.15704,18.51783,10,"NAN","NAN","NAN","NAN"
"2016-11-16 12:45:00",1924,12.13,7,0.083,0.07068763,9.72,2916.446,17611.91,84.07749,18.42874,10,"NAN","NAN","NAN","NAN"
"2016-11-16 13:00:00",1925,12.13,7,0.083,0.07076653,9.77,2913.057,17591.43,84.09853,18.28897,10,"NAN","NAN","NAN","NAN"
"2016-11-16 13:15:00",1926,12.12,7,0.083,0.07082225,9.88,2910.815,17577.89,83.88911,18.48815,10,"NAN","NAN","NAN","NAN"
"2016-11-16 13:30:00",1927,12.11,7.019,0.084,0.07091385,9.88,2910.09,17573.51,83.91437,18.50963,10,"NAN","NAN","NAN","NAN"
"2016-11-16 13:45:00",1928,12.1,7,0.084,0.07103892,9.95,2907.359,17557.01,83.53938,18.64566,10,"NAN","NAN","NAN","NAN"
"2016-11-16 14:00:00",1929,12.09,7.019,0.084,0.07113788,9.98,2908.72,17565.23,83.53876,18.55149,10,"NAN","NAN","NAN","NAN"
"2016-11-16 14:15:00",1930,12.08,7.019,0.084,0.07124059,10.08,2908.72,17565.23,83.53863,18.47771,10,"NAN","NAN","NAN","NAN"
"2016-11-16 14:30:00",1931,12.08,7.037,0.084,0.07132156,10.08,2905.314,17544.66,83.40333,18.3103,10,"NAN","NAN","NAN","NAN"
"2016-11-16 14:45:00",1932,12.07,7.019,0.084,0.07141288,10.13,2907.357,17557,83.40333,18.36051,10,"NAN","NAN","NAN","NAN"
"2016-11-16 15:00:00",1933,12.07,7.037,0.084,0.07145411,10.14,2907.357,17557,83.47097,18.28687,10,"NAN","NAN","NAN","NAN"
"2016-11-16 15:15:00",1934,12.06,7.019,0.084,0.07152724,10.19,2904.633,17540.54,83.20039,18.42411,10,"NAN","NAN","NAN","NAN"
"2016-11-16 15:30:00",1935,12.05,7.037,0.084,0.07162133,10.24,2904.633,17540.54,83.50479,18.26678,10,"NAN","NAN","NAN","NAN"
"2016-11-16 15:45:00",1936,12.04,7.037,0.084,0.07168414,10.22,2904.633,17540.54,83.26804,18.33038,10,"NAN","NAN","NAN","NAN"
"2016-11-16 16:00:00",1937,12.03,7.037,0.084,0.07170499,10.25,2904.633,17540.54,82.96365,18.51114,10,"NAN","NAN","NAN","NAN"
"2016-11-16 16:15:00",1938,12.02,7.019,0.084,0.07170719,10.27,2903.27,17532.31,83.30186,18.35381,10,"NAN","NAN","NAN","NAN"
"2016-11-16 16:30:00",1939,12,7.037,0.084,0.07170929,10.27,2903.951,17536.43,83.47097,18.52453,10,"NAN","NAN","NAN","NAN"
"2016-11-16 16:45:00",1940,11.99,7.037,0.084,0.07168414,10.24,2903.27,17532.31,83.23703,18.55813,10,"NAN","NAN","NAN","NAN"
"2016-11-16 17:00:00",1941,11.98,7.037,0.084,0.0716761,10.27,2904.633,17540.54,83.40535,18.448,10,"NAN","NAN","NAN","NAN"
"2016-11-16 17:15:00",1942,11.98,7.037,0.084,0.07164519,10.22,2907.357,17557,83.58118,18.30464,10,"NAN","NAN","NAN","NAN"
"2016-11-16 17:30:00",1943,11.97,7.056,0.084,0.07161346,10.26,2909.713,17571.23,83.39159,18.19991,10,"NAN","NAN","NAN","NAN"
"2016-11-16 17:45:00",1944,11.97,7.019,0.084,0.07158494,10.21,2911.125,17579.76,83.56557,18.37914,10,"NAN","NAN","NAN","NAN"
"2016-11-16 18:00:00",1945,11.97,7.037,0.084,0.07153319,10.18,2914.532,17600.35,83.47314,18.41412,10,"NAN","NAN","NAN","NAN"
"2016-11-16 18:15:00",1946,11.97,7.037,0.084,0.07147211,10.19,2917.102,17615.87,83.77972,18.19424,10,"NAN","NAN","NAN","NAN"
"2016-11-16 18:30:00",1947,11.96,7.019,0.084,0.07139761,10.15,2921.539,17642.67,83.78841,18.31941,10,"NAN","NAN","NAN","NAN"
"2016-11-16 18:45:00",1948,11.96,7.019,0.084,0.07133947,10.13,2857.518,17255.91,83.66003,18.22736,10,"NAN","NAN","NAN","NAN"
"2016-11-16 19:00:00",1949,11.96,7.019,0.084,0.07126993,10.13,2924.332,17659.55,83.59456,18.15805,10,"NAN","NAN","NAN","NAN"
"2016-11-16 19:15:00",1950,11.96,7.019,0.084,0.07120962,10.07,2925.698,17667.8,83.59501,18.59386,10,"NAN","NAN","NAN","NAN"
"2016-11-16 19:30:00",1951,11.96,7.037,0.084,0.07114044,10.04,2925.698,17667.8,83.69665,18.21211,10,"NAN","NAN","NAN","NAN"
"2016-11-16 19:45:00",1952,11.96,7.019,0.084,0.071091,10.01,2926.38,17671.92,83.56731,18.206,10,"NAN","NAN","NAN","NAN"
"2016-11-16 20:00:00",1953,11.95,7.019,0.084,0.0710233,10.02,2929.788,17692.51,83.81533,18.37869,10,"NAN","NAN","NAN","NAN"
"2016-11-16 20:15:00",1954,11.95,7,0.083,0.07097899,10.01,2922.971,17651.33,83.58771,18.38455,10,"NAN","NAN","NAN","NAN"
"2016-11-16 20:30:00",1955,11.95,7.019,0.083,0.07092793,9.98,2931.151,17700.74,83.52148,18.23132,10,"NAN","NAN","NAN","NAN"
"2016-11-16 20:45:00",1956,11.95,7.019,0.083,0.07087586,9.96,2932.967,17711.71,83.6572,18.47286,10,"NAN","NAN","NAN","NAN"
"2016-11-16 21:00:00",1957,11.94,7.019,0.083,0.07079228,9.98,2934.793,17722.75,83.65726,18.5098,10,"NAN","NAN","NAN","NAN"
"2016-11-16 21:15:00",1958,11.94,7,0.083,0.07073995,9.96,2934.154,17718.88,83.48799,18.6137,10,"NAN","NAN","NAN","NAN"
"2016-11-16 21:30:00",1959,11.94,7,0.083,0.07066681,9.96,2936.486,17732.97,83.52184,18.69747,10,"NAN","NAN","NAN","NAN"
"2016-11-16 21:45:00",1960,11.94,7.019,0.083,0.07061449,9.93,2937.911,17741.58,83.62341,18.48302,10,"NAN","NAN","NAN","NAN"
"2016-11-16 22:00:00",1961,11.93,7,0.083,0.07056227,9.92,2939.222,17749.5,83.42428,18.57387,10,"NAN","NAN","NAN","NAN"
"2016-11-16 22:15:00",1962,11.93,7.019,0.083,0.07048237,9.88,2939.962,17753.97,83.49953,18.56527,10,"NAN","NAN","NAN","NAN"
"2016-11-16 22:30:00",1963,11.93,7,0.083,0.07044138,9.86,2938.606,17745.78,83.77248,18.20755,10,"NAN","NAN","NAN","NAN"
"2016-11-16 22:45:00",1964,11.93,7,0.083,0.07036726,9.82,2937.243,17737.55,83.63747,18.63348,10,"NAN","NAN","NAN","NAN"
"2016-11-16 23:00:00",1965,11.93,7,0.083,0.0703197,9.76,2939.972,17754.03,83.61069,18.47687,10,"NAN","NAN","NAN","NAN"
"2016-11-16 23:15:00",1966,11.92,7,0.083,0.07025427,9.8,2942.018,17766.39,83.5828,18.38455,10,"NAN","NAN","NAN","NAN"
"2016-11-16 23:30:00",1967,11.92,7,0.083,0.07018655,9.77,2942.7,17770.51,83.68537,18.25105,10,"NAN","NAN","NAN","NAN"
"2016-11-16 23:45:00",1968,11.92,7,0.083,0.07010498,9.71,2942.7,17770.51,83.82103,18.57301,10,"NAN","NAN","NAN","NAN"
"2016-11-17 00:00:00",1969,11.92,7,0.083,0.07003427,9.68,2942.7,17770.51,83.51627,18.61999,10,"NAN","NAN","NAN","NAN"
"2016-11-17 00:15:00",1970,11.91,7.019,0.083,0.06998254,9.64,2941.336,17762.27,83.3808,18.93843,10,"NAN","NAN","NAN","NAN"
"2016-11-17 00:30:00",1971,11.91,7,0.083,0.06991986,9.63,2942.7,17770.51,83.61787,18.71385,10,"NAN","NAN","NAN","NAN"
"2016-11-17 00:45:00",1972,11.91,7,0.083,0.0698572,9.64,2942.7,17770.51,83.41467,18.85463,10,"NAN","NAN","NAN","NAN"
"2016-11-17 01:00:00",1973,11.91,7.019,0.082,0.06978405,9.61,2941.336,17762.27,83.31306,18.7038,10,"NAN","NAN","NAN","NAN"
"2016-11-17 01:15:00",1974,11.91,6.982,0.082,0.06974228,9.56,2939.972,17754.03,83.2792,18.67698,10,"NAN","NAN","NAN","NAN"
"2016-11-17 01:30:00",1975,11.9,7,0.082,0.06966914,9.5,2939.972,17754.03,83.1776,19.49821,10,"NAN","NAN","NAN","NAN"
"2016-11-17 01:45:00",1976,11.9,7,0.082,0.06961699,9.5,2939.972,17754.03,83.21146,19.34402,10,"NAN","NAN","NAN","NAN"
"2016-11-17 02:00:00",1977,11.9,7.019,0.082,0.06954385,9.45,2939.972,17754.03,82.97439,19.19988,10,"NAN","NAN","NAN","NAN"
"2016-11-17 02:15:00",1978,11.9,6.982,0.082,0.06950201,9.4,2939.29,17749.91,83.01224,19.01592,10,"NAN","NAN","NAN","NAN"
"2016-11-17 02:30:00",1979,11.9,7,0.082,0.0694185,9.36,2939.972,17754.03,83.21231,18.75778,10,"NAN","NAN","NAN","NAN"
"2016-11-17 02:45:00",1980,11.89,7.019,0.082,0.06937785,9.34,2941.336,17762.27,83.21165,18.46259,10,"NAN","NAN","NAN","NAN"
"2016-11-17 03:00:00",1981,11.89,7,0.082,0.06932097,9.27,2940.654,17758.15,83.04827,18.5036,10,"NAN","NAN","NAN","NAN"
"2016-11-17 03:15:00",1982,11.89,6.982,0.082,0.06924196,9.27,2941.336,17762.27,83.1607,18.53561,10,"NAN","NAN","NAN","NAN"
"2016-11-17 03:30:00",1983,11.89,7,0.082,0.06920076,9.27,2940.654,17758.15,83.16328,18.61057,10,"NAN","NAN","NAN","NAN"
"2016-11-17 03:45:00",1984,11.89,6.982,0.082,0.06917042,9.17,2938.608,17745.79,82.96684,19.32936,10,"NAN","NAN","NAN","NAN"
"2016-11-17 04:00:00",1985,11.88,7,0.082,0.06915274,9.16,2937.243,17737.55,83.1716,19.16586,10,"NAN","NAN","NAN","NAN"
"2016-11-17 04:15:00",1986,11.88,7,0.082,0.06910399,9.1,2937.243,17737.55,82.83306,19.01184,10,"NAN","NAN","NAN","NAN"
"2016-11-17 04:30:00",1987,11.88,7,0.082,0.06904367,9.12,2935.879,17729.31,82.86699,19.24996,10,"NAN","NAN","NAN","NAN"
"2016-11-17 04:45:00",1988,11.88,7,0.082,0.06899319,9.08,2935.879,17729.31,83.07026,18.97167,10,"NAN","NAN","NAN","NAN"
"2016-11-17 05:00:00",1989,11.88,7,0.082,0.06894318,9.01,2934.515,17721.06,83.10414,18.87444,10,"NAN","NAN","NAN","NAN"
"2016-11-17 05:15:00",1990,11.87,7.019,0.082,0.06890173,9,2934.515,17721.06,83.0025,18.81073,10,"NAN","NAN","NAN","NAN"
"2016-11-17 05:30:00",1991,11.87,6.982,0.082,0.06887058,8.99,2933.151,17712.82,83.0025,18.58272,10,"NAN","NAN","NAN","NAN"
"2016-11-17 05:45:00",1992,11.87,7.019,0.082,0.06883925,8.92,2931.786,17704.58,82.79923,18.88114,10,"NAN","NAN","NAN","NAN"
"2016-11-17 06:00:00",1993,11.87,7,0.082,0.06880791,8.88,2931.786,17704.58,82.90086,19.09574,10,"NAN","NAN","NAN","NAN"
"2016-11-17 06:15:00",1994,11.87,6.982,0.082,0.06877659,8.88,2930.422,17696.34,82.90086,19.12256,10,"NAN","NAN","NAN","NAN"
"2016-11-17 06:30:00",1995,11.86,6.982,0.082,0.0687662,8.87,2930.422,17696.34,82.96862,18.84761,10,"NAN","NAN","NAN","NAN"
"2016-11-17 06:45:00",1996,11.86,7,0.082,0.06874526,8.8,2929.74,17692.22,82.83311,20.39002,10,"NAN","NAN","NAN","NAN"
"2016-11-17 07:00:00",1997,11.86,7.019,0.082,0.06873487,8.78,2929.058,17688.1,83.03638,18.8342,10,"NAN","NAN","NAN","NAN"
"2016-11-17 07:15:00",1998,11.86,7,0.082,0.06872439,8.77,2929.058,17688.1,83.20577,18.80067,10,"NAN","NAN","NAN","NAN"
"2016-11-17 07:30:00",1999,11.86,7.019,0.082,0.06872439,8.72,2930.422,17696.34,83.40904,18.79061,10,"NAN","NAN","NAN","NAN"
"2016-11-17 07:45:00",2000,11.86,7,0.082,0.06873487,8.76,2931.786,17704.58,82.76535,19.04879,10,"NAN","NAN","NAN","NAN"
"2016-11-17 08:00:00",2001,11.87,6.982,0.082,0.06873487,8.7,2933.151,17712.82,83.1719,18.79731,10,"NAN","NAN","NAN","NAN"
"2016-11-17 08:15:00",2002,11.87,6.982,0.082,0.06877659,8.68,2935.197,17725.19,83.03638,18.93814,10,"NAN","NAN","NAN","NAN"
"2016-11-17 08:30:00",2003,11.88,7.019,0.082,0.06881839,8.7,2935.879,17729.31,83.0025,18.94485,10,"NAN","NAN","NAN","NAN"
"2016-11-17 08:45:00",2004,11.88,6.982,0.082,0.06886011,8.73,2937.243,17737.55,82.93475,18.92808,10,"NAN","NAN","NAN","NAN"
"2016-11-17 09:00:00",2005,11.88,7,0.082,0.06897324,8.72,2938.608,17745.79,82.93475,19.23657,10,"NAN","NAN","NAN","NAN"
"2016-11-17 09:15:00",2006,11.89,6.982,0.082,0.06905907,8.75,2937.243,17737.55,82.79923,19.28351,10,"NAN","NAN","NAN","NAN"
"2016-11-17 09:30:00",2007,11.89,7,0.083,0.06917424,8.78,2935.879,17729.31,82.61375,19.41231,10,"NAN","NAN","NAN","NAN"
"2016-11-17 09:45:00",2008,11.89,7,0.083,0.06929526,8.79,2938.608,17745.79,82.70596,19.23853,10,"NAN","NAN","NAN","NAN"
"2016-11-17 10:00:00",2009,11.9,7,0.083,0.06946062,8.83,2939.29,17749.91,82.39909,19.25733,10,"NAN","NAN","NAN","NAN"
"2016-11-17 10:15:00",2010,11.96,7,0.083,0.06961708,8.91,2927.694,17679.86,82.26329,19.3475,10,"NAN","NAN","NAN","NAN"
"2016-11-17 10:30:00",2011,11.95,6.982,0.083,0.06973516,8.94,2927.694,17679.86,82.39046,19.29962,10,"NAN","NAN","NAN","NAN"
"2016-11-17 10:45:00",2012,11.95,7.019,0.083,0.06990572,9.02,2923.601,17655.13,81.83391,19.37714,10,"NAN","NAN","NAN","NAN"
"2016-11-17 11:00:00",2013,11.97,7,0.083,0.07010269,9.08,2847.273,17194.03,81.93146,19.62978,10,"NAN","NAN","NAN","NAN"
"2016-11-17 11:15:00",2014,11.96,6.982,0.084,0.0702948,9.16,2919.021,17627.46,81.58411,19.19275,10,"NAN","NAN","NAN","NAN"
"2016-11-17 11:30:00",2015,11.99,7.019,0.084,0.07048503,9.2,2878.011,17379.71,81.5009,19.21963,10,"NAN","NAN","NAN","NAN"
"2016-11-17 11:45:00",2016,11.97,7.019,0.084,0.07070607,9.3,2837.087,17132.49,81.46364,18.85261,10,"NAN","NAN","NAN","NAN"
"2016-11-17 12:00:00",2017,11.96,7.019,0.084,0.07095442,9.39,2912.066,17585.45,81.32277,18.77139,10,"NAN","NAN","NAN","NAN"
"2016-11-17 12:15:00",2018,11.96,7,0.084,0.07110736,9.47,2831.629,17099.52,81.04498,18.75956,10,"NAN","NAN","NAN","NAN"
"2016-11-17 12:30:00",2019,11.96,7.019,0.084,0.07134788,9.55,2906.267,17550.41,80.76894,18.88558,10,"NAN","NAN","NAN","NAN"
"2016-11-17 12:45:00",2020,11.98,7.037,0.085,0.07154425,9.63,2902.555,17527.99,80.55745,18.86347,10,"NAN","NAN","NAN","NAN"
"2016-11-17 13:00:00",2021,11.97,7.019,0.085,0.0717231,9.72,2903.406,17533.13,80.61098,19.46723,10,"NAN","NAN","NAN","NAN"
"2016-11-17 13:15:00",2022,11.97,7,0.085,0.07189742,9.74,2900.573,17516.02,80.59924,19.09573,10,"NAN","NAN","NAN","NAN"
"2016-11-17 13:30:00",2023,11.96,7.037,0.085,0.07211653,9.83,2897.145,17495.31,80.42768,18.83314,10,"NAN","NAN","NAN","NAN"
"2016-11-17 13:45:00",2024,11.95,7.037,0.085,0.07227338,9.89,2897.14,17495.28,80.39471,18.81951,10,"NAN","NAN","NAN","NAN"
"2016-11-17 14:00:00",2025,11.95,7.019,0.085,0.07243869,9.97,2896.458,17491.16,80.25825,18.96657,10,"NAN","NAN","NAN","NAN"
"2016-11-17 14:15:00",2026,11.94,7.019,0.085,0.07258435,10,2895.096,17482.93,80.15652,18.82585,10,"NAN","NAN","NAN","NAN"
"2016-11-17 14:30:00",2027,11.94,7.037,0.086,0.07272517,10.02,2896.458,17491.16,80.1903,19.16055,10,"NAN","NAN","NAN","NAN"
"2016-11-17 14:45:00",2028,11.93,7.037,0.086,0.07283708,10.03,2894.415,17478.81,79.91973,19.19066,10,"NAN","NAN","NAN","NAN"
"2016-11-17 15:00:00",2029,11.92,7.037,0.086,0.0729722,10.13,2792.916,16865.64,79.85209,19.05342,10,"NAN","NAN","NAN","NAN"
"2016-11-17 15:15:00",2030,11.92,7.019,0.086,0.07302441,10.13,2894.415,17478.81,79.78445,18.93961,10,"NAN","NAN","NAN","NAN"
"2016-11-17 15:30:00",2031,11.91,7.019,0.086,0.07313958,10.15,2893.733,17474.7,79.88591,18.95969,10,"NAN","NAN","NAN","NAN"
"2016-11-17 15:45:00",2032,11.91,7.037,0.086,0.07320253,10.17,2813.352,16989.1,79.91973,18.92622,10,"NAN","NAN","NAN","NAN"
"2016-11-17 16:00:00",2033,11.9,7.037,0.086,0.0732654,10.19,2895.096,17482.93,80.05502,18.61826,10,"NAN","NAN","NAN","NAN"
"2016-11-17 16:15:00",2034,11.9,7.037,0.086,0.07328639,10.2,2893.733,17474.7,80.05502,18.74546,10,"NAN","NAN","NAN","NAN"
"2016-11-17 16:30:00",2035,11.9,7.019,0.086,0.07326759,10.16,2896.458,17491.16,80.05502,18.63499,10,"NAN","NAN","NAN","NAN"
"2016-11-17 16:45:00",2036,11.89,7.056,0.086,0.07326018,10.18,2848.774,17203.09,79.91973,18.66177,10,"NAN","NAN","NAN","NAN"
"2016-11-17 17:00:00",2037,11.89,7.019,0.086,0.07320134,10.17,2901.908,17524.08,80.25794,18.37055,10,"NAN","NAN","NAN","NAN"
"2016-11-17 17:15:00",2038,11.89,7.074,0.086,0.07317349,10.14,2896.458,17491.16,80.05945,19.03036,10,"NAN","NAN","NAN","NAN"
"2016-11-17 17:30:00",2039,11.88,7.037,0.086,0.07316303,10.13,2905.413,17545.25,80.10706,18.48015,10,"NAN","NAN","NAN","NAN"
"2016-11-17 17:45:00",2040,11.88,7.037,0.086,0.07310366,10.12,2904.037,17536.94,80.38508,18.55974,10,"NAN","NAN","NAN","NAN"
"2016-11-17 18:00:00",2041,11.88,7,0.086,0.0730651,10.17,2912.601,17588.68,80.46057,18.53101,10,"NAN","NAN","NAN","NAN"
"2016-11-17 18:15:00",2042,11.88,7.037,0.086,0.07297979,10.13,2904.738,17541.18,80.36481,18.43905,10,"NAN","NAN","NAN","NAN"
"2016-11-17 18:30:00",2043,11.87,7.019,0.086,0.07292868,10.05,2914.685,17601.27,80.56905,18.6642,10,"NAN","NAN","NAN","NAN"
"2016-11-17 18:45:00",2044,11.88,7.019,0.086,0.07285696,10.04,2917.501,17618.28,80.51298,18.38489,10,"NAN","NAN","NAN","NAN"
"2016-11-17 19:00:00",2045,11.87,7,0.086,0.07279606,10.06,2918.878,17626.6,80.51482,18.37247,10,"NAN","NAN","NAN","NAN"
"2016-11-17 19:15:00",2046,11.87,7.019,0.086,0.0727357,9.98,2922.29,17647.21,80.71828,19.21356,10,"NAN","NAN","NAN","NAN"
"2016-11-17 19:30:00",2047,11.87,7,0.085,0.07265109,9.99,2923.653,17655.45,80.7522,18.43989,10,"NAN","NAN","NAN","NAN"
"2016-11-17 19:45:00",2048,11.87,7.019,0.085,0.07256585,9.94,2921.608,17643.09,80.95978,18.26944,10,"NAN","NAN","NAN","NAN"
"2016-11-17 20:00:00",2049,11.87,7.037,0.085,0.07252108,9.92,2924.335,17659.56,80.86439,18.33439,10,"NAN","NAN","NAN","NAN"
"2016-11-17 20:15:00",2050,11.86,7,0.085,0.07244463,9.96,2925.698,17667.8,80.74148,18.44385,10,"NAN","NAN","NAN","NAN"
"2016-11-17 20:30:00",2051,11.86,7.019,0.085,0.072352,9.92,2925.698,17667.8,80.71114,18.46227,10,"NAN","NAN","NAN","NAN"
"2016-11-17 20:45:00",2052,11.86,7,0.085,0.07225792,9.87,2924.447,17660.24,80.94868,18.3287,10,"NAN","NAN","NAN","NAN"
"2016-11-17 21:00:00",2053,11.86,7,0.085,0.07217409,9.89,2924.929,17663.16,81.01651,19.08611,10,"NAN","NAN","NAN","NAN"
"2016-11-17 21:15:00",2054,11.85,7.037,0.085,0.07213219,9.88,2924.464,17660.35,81.25352,18.52322,10,"NAN","NAN","NAN","NAN"
"2016-11-17 21:30:00",2055,11.85,7,0.085,0.07206932,9.83,2925.564,17666.99,81.08424,18.67066,10,"NAN","NAN","NAN","NAN"
"2016-11-17 21:45:00",2056,11.85,7,0.085,0.07200647,9.82,2925.631,17667.39,80.94881,18.68071,10,"NAN","NAN","NAN","NAN"
"2016-11-17 22:00:00",2057,11.85,7.019,0.085,0.07192267,9.82,2925.565,17667,81.32761,18.74497,10,"NAN","NAN","NAN","NAN"
"2016-11-17 22:15:00",2058,11.84,7,0.085,0.07187035,9.74,2924.849,17662.67,81.26045,18.93353,10,"NAN","NAN","NAN","NAN"
"2016-11-17 22:30:00",2059,11.84,6.982,0.085,0.07176846,9.75,2924.239,17658.98,81.40158,19.33332,10,"NAN","NAN","NAN","NAN"
"2016-11-17 22:45:00",2060,11.84,7,0.085,0.07171387,9.71,2924.957,17663.32,81.1316,18.66355,10,"NAN","NAN","NAN","NAN"
"2016-11-17 23:00:00",2061,11.84,7,0.085,0.0716323,9.71,2923.6,17655.13,81.57376,18.45952,10,"NAN","NAN","NAN","NAN"
"2016-11-17 23:15:00",2062,11.83,6.982,0.085,0.07156418,9.68,2922.237,17646.89,81.41055,18.84571,10,"NAN","NAN","NAN","NAN"
"2016-11-17 23:30:00",2063,11.83,7,0.084,0.07149515,9.62,2922.237,17646.89,81.21091,19.47036,10,"NAN","NAN","NAN","NAN"
"2016-11-17 23:45:00",2064,11.83,6.982,0.084,0.07139815,9.64,2920.872,17638.65,80.97575,20.56037,10,"NAN","NAN","NAN","NAN"
"2016-11-18 00:00:00",2065,11.83,7,0.084,0.07129496,9.63,2920.872,17638.65,81.28095,20.65116,10,"NAN","NAN","NAN","NAN"
"2016-11-18 00:15:00",2066,11.83,6.982,0.084,0.07121564,9.56,2919.508,17630.41,81.5181,19.3507,10,"NAN","NAN","NAN","NAN"
"2016-11-18 00:30:00",2067,11.82,7,0.084,0.07117415,9.53,2919.508,17630.41,81.4165,19.51832,10,"NAN","NAN","NAN","NAN"
"2016-11-18 00:45:00",2068,11.82,7,0.084,0.07107017,9.52,2918.144,17622.16,81.72131,18.9753,10,"NAN","NAN","NAN","NAN"
"2016-11-18 01:00:00",2069,11.82,6.982,0.084,0.0710075,9.49,2918.144,17622.16,81.61971,18.95184,10,"NAN","NAN","NAN","NAN"
"2016-11-18 01:15:00",2070,11.82,6.982,0.084,0.07088189,9.44,2916.78,17613.92,81.68744,18.5429,10,"NAN","NAN","NAN","NAN"
"2016-11-18 01:30:00",2071,11.82,7,0.084,0.07079823,9.44,2915.415,17605.68,82.09385,18.58313,10,"NAN","NAN","NAN","NAN"
"2016-11-18 01:45:00",2072,11.81,6.982,0.084,0.07065174,9.37,2914.051,17597.44,81.99225,18.52279,10,"NAN","NAN","NAN","NAN"
"2016-11-18 02:00:00",2073,11.81,6.982,0.084,0.0705471,9.36,2914.051,17597.44,81.5181,19.25686,10,"NAN","NAN","NAN","NAN"
"2016-11-18 02:15:00",2074,11.81,7,0.084,0.07042167,9.31,2912.687,17589.2,81.38264,21.97193,10,"NAN","NAN","NAN","NAN"
"2016-11-18 02:30:00",2075,11.81,6.982,0.083,0.07029616,9.27,2911.323,17580.96,81.95838,19.02558,10,"NAN","NAN","NAN","NAN"
"2016-11-18 02:45:00",2076,11.81,6.982,0.083,0.07019167,9.29,2911.323,17580.96,81.89064,18.77419,10,"NAN","NAN","NAN","NAN"
"2016-11-18 03:00:00",2077,11.8,6.982,0.083,0.07008709,9.2,2909.958,17572.71,81.859,19.25373,10,"NAN","NAN","NAN","NAN"
"2016-11-18 03:15:00",2078,11.8,7,0.083,0.06998263,9.18,2908.594,17564.47,81.92604,18.8953,10,"NAN","NAN","NAN","NAN"
"2016-11-18 03:30:00",2079,11.8,7,0.083,0.06984945,9.18,2908.594,17564.47,82.19579,18.82131,10,"NAN","NAN","NAN","NAN"
"2016-11-18 03:45:00",2080,11.8,6.982,0.083,0.06973589,9.13,2907.23,17556.23,82.06006,18.98878,10,"NAN","NAN","NAN","NAN"
"2016-11-18 04:00:00",2081,11.8,7,0.083,0.06963604,9.12,2905.865,17547.99,81.95931,19.69291,10,"NAN","NAN","NAN","NAN"
"2016-11-18 04:15:00",2082,11.79,6.982,0.083,0.0695486,9.11,2905.865,17547.99,81.65742,20.99036,10,"NAN","NAN","NAN","NAN"
"2016-11-18 04:30:00",2083,11.79,6.982,0.083,0.06944575,9.04,2904.501,17539.75,81.66228,20.65259,10,"NAN","NAN","NAN","NAN"
"2016-11-18 04:45:00",2084,11.79,6.982,0.083,0.06934541,9.03,2903.819,17535.63,81.81075,20.67858,10,"NAN","NAN","NAN","NAN"
"2016-11-18 05:00:00",2085,11.79,6.982,0.082,0.06925362,9.03,2903.137,17531.51,82.01286,19.75798,10,"NAN","NAN","NAN","NAN"
"2016-11-18 05:15:00",2086,11.79,6.982,0.082,0.06918099,9.01,2902.455,17527.38,82.2212,19.45688,10,"NAN","NAN","NAN","NAN"
"2016-11-18 05:30:00",2087,11.78,6.982,0.082,0.06911838,8.99,2901.773,17523.26,82.08735,19.21275,10,"NAN","NAN","NAN","NAN"
"2016-11-18 05:45:00",2088,11.78,6.982,0.082,0.06904904,8.95,2900.408,17515.02,82.42648,19.31023,10,"NAN","NAN","NAN","NAN"
